Object_Name,chr,start,end,log2FoldChange,pvalue,Alu,Alu_chr,Alu_start,Alu_end
NSA2P3,X,100910712,100911489,1.39612409710085,0.0242187561462842,AluSp,chrX,100910303,100910602
EXOC3L1,16,67184379,67190185,2.41772920610178,0.0218922292699134,FRAM,chr16,67180861,67181025
EXOC3L1,16,67184379,67190185,2.41772920610178,0.0218922292699134,AluSp,chr16,67181968,67182271
EXOC3L1,16,67184379,67190185,2.41772920610178,0.0218922292699134,FLAM_A,chr16,67182533,67182630
LINC02913,9,129321016,129324905,1.36577192052965,0.026402395147987,AluJb,chr9,129317200,129317431
SLITRK4,X,143622790,143636101,1.01123295991605,0.0159522774596699,AluY,chrX,143618100,143618404
PNPLA1,6,36243203,36313955,1.6106601915723,0.0058662703837592,AluJb,chr6,36239253,36239570
PNPLA1,6,36243203,36313955,1.6106601915723,0.0058662703837592,AluJb,chr6,36241151,36241462
PNPLA1,6,36243203,36313955,1.6106601915723,0.0058662703837592,AluJo,chr6,36242454,36242721
HSP90AA6P,4,170581470,170605450,1.77248854614923,0.0037846797974195,AluSx,chr4,170581068,170581379
ADO,10,62804720,62808479,1.05505827967104,0.0027764473433695,AluJr,chr10,62801651,62801937
ADO,10,62804720,62808479,1.05505827967104,0.0027764473433695,AluY,chr10,62802730,62803027
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSg,chr16,68016518,68016608
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSc,chr16,68016608,68016906
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSg,chr16,68016906,68017069
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSz6,chr16,68017170,68017473
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,Alu,chr16,68017623,68017676
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSq,chr16,68017887,68018186
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluJr4,chr16,68018822,68018979
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSz6,chr16,68019046,68019359
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluJo,chr16,68019493,68019611
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSz6,chr16,68020248,68020547
DDX28,16,68020916,68023232,1.38644139021411,0.000419369316448,AluSc8,chr16,68020547,68020729
PSMG1,21,39174769,39183488,1.17204266019444,0.0201601900939836,AluJb,chr21,39170451,39170742
PSMG1,21,39174769,39183488,1.17204266019444,0.0201601900939836,FLAM_C,chr21,39170857,39170989
PSMG1,21,39174769,39183488,1.17204266019444,0.0201601900939836,FLAM_A,chr21,39173570,39173649
ST6GALNAC3,1,76074746,76634603,1.04875673819395,0.0346562329870529,AluSx,chr1,76070088,76070393
CMSS1,3,99817837,100181732,1.39015498773136,0.0066073937539258,AluJr,chr3,99815934,99816133
CMSS1,3,99817837,100181732,1.39015498773136,0.0066073937539258,AluSq2,chr3,99816232,99816540
USP18,22,18150118,18177397,1.13465187668336,0.0291898115041896,AluY,chr22,18146782,18147088
USP18,22,18150118,18177397,1.13465187668336,0.0291898115041896,AluSc8,chr22,18147467,18147695
USP18,22,18150118,18177397,1.13465187668336,0.0291898115041896,AluSq2,chr22,18149156,18149422
USP18,22,18150118,18177397,1.13465187668336,0.0291898115041896,AluSx,chr22,18149658,18149942
SLC24A3,20,19212642,19722926,1.58273974948055,0.0304642650260985,AluSx,chr20,19208577,19208885
UFD1-AS1,22,19447893,19450105,1.17146051197928,0.0388503576256069,AluSx1,chr22,19445673,19445971
UFD1-AS1,22,19447893,19450105,1.17146051197928,0.0388503576256069,AluJo,chr22,19445982,19446115
UFD1-AS1,22,19447893,19450105,1.17146051197928,0.0388503576256069,AluJr,chr22,19446706,19446869
IFIT1,10,89392546,89406487,2.62217231712416,1.33068800583084e-16,AluSx,chr10,89388110,89388405
IFIT1,10,89392546,89406487,2.62217231712416,1.33068800583084e-16,AluSp,chr10,89389968,89390283
IFIT1,10,89392546,89406487,2.62217231712416,1.33068800583084e-16,AluJo,chr10,89391228,89391513
IFIT1,10,89392546,89406487,2.62217231712416,1.33068800583084e-16,AluSc,chr10,89391520,89391827
NKAIN3,8,62248591,63014000,1.0956274077021,0.0023516418442208,AluSq2,chr8,62243837,62244144
ZNF284,19,44072159,44089613,1.45570462447213,0.0061337714852168,AluJb,chr19,44067864,44067964
ZNF284,19,44072159,44089613,1.45570462447213,0.0061337714852168,AluJb,chr19,44068147,44068264
ZNF284,19,44072159,44089613,1.45570462447213,0.0061337714852168,AluSz,chr19,44068753,44068896
ZNF284,19,44072159,44089613,1.45570462447213,0.0061337714852168,AluJb,chr19,44068896,44069112
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSx,chr17,67986264,67986558
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSg4,chr17,67986622,67986926
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluYi6,chr17,67986977,67987280
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSz6,chr17,67987492,67987624
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSx1,chr17,67987624,67987921
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluY,chr17,67987937,67988083
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluY,chr17,67988083,67988352
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluJr,chr17,67988589,67988890
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSx1,chr17,67988945,67989234
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluY,chr17,67989312,67989617
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSg,chr17,67989673,67989974
C17orf58,17,67991099,67996469,1.35403483651126,0.0388236901904473,AluSp,chr17,67990619,67990929
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluSx,chr12,113144659,113144957
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluJb,chr12,113145216,113145501
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluJb,chr12,113145773,113146063
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluJb,chr12,113146483,113146780
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluSx,chr12,113146822,113147113
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluSx,chr12,113147848,113148151
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluJo,chr12,113148291,113148575
CFAP73,12,113149724,113159276,1.88408452527312,0.0158793398289907,AluSz,chr12,113148926,113149219
PRR27,4,70133616,70176799,1.63147384851746,0.0144167591862441,AluSc,chr4,70132973,70133281
TERF1P2,18,14377546,14378757,1.68935609251011,0.0219960884024962,AluYa5,chr18,14374629,14374941
TERF1P2,18,14377546,14378757,1.68935609251011,0.0219960884024962,AluSg,chr18,14376890,14377184
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSq2,chr22,23733537,23733838
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSx,chr22,23734002,23734310
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluJb,chr22,23734574,23734657
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSx1,chr22,23734662,23734836
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSp,chr22,23735339,23735651
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSp,chr22,23736568,23736880
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSx,chr22,23737244,23737554
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSx,chr22,23737554,23737720
ZNF70,22,23738682,23751112,1.39277642163861,0.0069547161880802,AluSz,chr22,23738336,23738649
HES4,1,998962,1000172,1.26202633791397,0.0248071686123863,AluSz,chr1,994041,994334
HES4,1,998962,1000172,1.26202633791397,0.0248071686123863,AluSx,chr1,994401,994667
HES4,1,998962,1000172,1.26202633791397,0.0248071686123863,Alu,chr1,994734,994791
HES4,1,998962,1000172,1.26202633791397,0.0248071686123863,AluSx1,chr1,995067,995364
PLSCR1,3,146515180,146544856,1.09779923908121,0.0001010797084866,AluJo,chr3,146510210,146510270
PLSCR1,3,146515180,146544856,1.09779923908121,0.0001010797084866,AluSq2,chr3,146511857,146512152
PAQR9,3,142949164,142963674,1.1418891149238,0.0092526830366482,FLAM_A,chr3,142944916,142945028
PAQR9,3,142949164,142963674,1.1418891149238,0.0092526830366482,AluJr,chr3,142946363,142946488
PAQR9,3,142949164,142963674,1.1418891149238,0.0092526830366482,AluSp,chr3,142948512,142948818
SPATS2L,2,200305881,200482264,1.1662461136883,0.0031017723207416,AluJb,chr2,200305027,200305338
TRPV1,17,3565444,3609411,1.35124041289817,0.0283850248802951,AluSx1,chr17,3560425,3560740
TRPV1,17,3565444,3609411,1.35124041289817,0.0283850248802951,AluJb,chr17,3560930,3561233
TRPV1,17,3565444,3609411,1.35124041289817,0.0283850248802951,AluY,chr17,3561244,3561538
TRPV1,17,3565444,3609411,1.35124041289817,0.0283850248802951,AluSx,chr17,3561714,3562006
TRPV1,17,3565444,3609411,1.35124041289817,0.0283850248802951,AluJr,chr17,3562183,3562486
TRPV1,17,3565444,3609411,1.35124041289817,0.0283850248802951,AluSx1,chr17,3562650,3562953
ZSCAN25,7,99616946,99632408,1.17804864885286,0.0087740073624581,AluSc,chr7,99612593,99612892
ZSCAN25,7,99616946,99632408,1.17804864885286,0.0087740073624581,AluSc,chr7,99613465,99613751
ZSCAN25,7,99616946,99632408,1.17804864885286,0.0087740073624581,AluJo,chr7,99615565,99615838
ZSCAN25,7,99616946,99632408,1.17804864885286,0.0087740073624581,AluJr,chr7,99616159,99616454
ZNF257,19,22052430,22091480,1.19450034017078,0.0183558212138581,AluSz6,chr19,22050432,22050647
ZNF257,19,22052430,22091480,1.19450034017078,0.0183558212138581,AluSp,chr19,22051089,22051387
ZNF257,19,22052430,22091480,1.19450034017078,0.0183558212138581,AluSq2,chr19,22051605,22051898
ZNF257,19,22052430,22091480,1.19450034017078,0.0183558212138581,AluSx,chr19,22052027,22052210
OCLN,5,69492292,69558104,1.04530954329331,0.0454032873329946,AluSz,chr5,69487152,69487442
OCLN,5,69492292,69558104,1.04530954329331,0.0454032873329946,AluJo,chr5,69487442,69487613
OCLN,5,69492292,69558104,1.04530954329331,0.0454032873329946,AluSp,chr5,69487984,69488287
OCLN,5,69492292,69558104,1.04530954329331,0.0454032873329946,AluSx1,chr5,69488294,69488601
OCLN,5,69492292,69558104,1.04530954329331,0.0454032873329946,AluSx1,chr5,69488639,69488945
PHETA1,12,111360651,111369121,1.55330487112568,0.0050197676296841,AluJb,chr12,111355965,111356246
PHETA1,12,111360651,111369121,1.55330487112568,0.0050197676296841,AluSx,chr12,111356789,111357091
PHETA1,12,111360651,111369121,1.55330487112568,0.0050197676296841,AluSx1,chr12,111357397,111357694
PHETA1,12,111360651,111369121,1.55330487112568,0.0050197676296841,AluSx1,chr12,111357698,111358005
PHETA1,12,111360651,111369121,1.55330487112568,0.0050197676296841,AluSp,chr12,111358241,111358518
PHETA1,12,111360651,111369121,1.55330487112568,0.0050197676296841,AluSg,chr12,111358964,111359265
COLGALT2,1,183929854,184037729,1.63546912524015,0.0115626108026112,AluSq,chr1,183924662,183925013
COLGALT2,1,183929854,184037729,1.63546912524015,0.0115626108026112,AluSx,chr1,183928743,183929027
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluJr,chr17,64140962,64141256
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluJr,chr17,64141547,64141846
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluSz,chr17,64141880,64142053
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluSx4,chr17,64142053,64142154
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluSc,chr17,64143124,64143403
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluSz,chr17,64143599,64143906
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluSg,chr17,64143929,64144226
SNORD104,17,64146083,64146152,1.94245063685892,0.0454887948450427,AluSx1,chr17,64144635,64144929
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSx,chr13,95331211,95331497
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSx1,chr13,95332087,95332382
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluY,chr13,95332927,95333227
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSx,chr13,95333229,95333511
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSz6,chr13,95333556,95333858
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSz,chr13,95334376,95334674
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluJo,chr13,95334829,95335102
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSz,chr13,95335151,95335442
RNY4P27,13,95336106,95336201,1.29213401844358,0.0192535560327867,AluSq2,chr13,95335442,95335748
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluJb,chr1,155740632,155740935
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluJb,chr1,155740973,155741234
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluSx1,chr1,155741350,155741642
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluSx,chr1,155742024,155742309
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluJb,chr1,155742711,155742846
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluSx1,chr1,155742846,155743155
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluJb,chr1,155743155,155743321
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluSg,chr1,155743358,155743632
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluSx,chr1,155743632,155743762
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluJb,chr1,155744042,155744345
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluSx1,chr1,155744402,155744698
MSTO2P,1,155745829,155750137,1.37147197393921,0.039972832008515,AluJr,chr1,155744701,155745018
FKBPL,6,32128707,32130288,1.81554585494768,0.0304691740642577,AluSp,chr6,32123924,32124219
FKBPL,6,32128707,32130288,1.81554585494768,0.0304691740642577,AluYk2,chr6,32124850,32125127
FKBPL,6,32128707,32130288,1.81554585494768,0.0304691740642577,AluSx3,chr6,32125479,32125774
FKBPL,6,32128707,32130288,1.81554585494768,0.0304691740642577,AluJo,chr6,32126579,32126889
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluJb,chr16,89813136,89813425
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluSq2,chr16,89813438,89813732
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluSg,chr16,89814660,89814970
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluSx1,chr16,89815037,89815335
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluSz,chr16,89815335,89815655
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluJo,chr16,89815674,89815754
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,FLAM_C,chr16,89817056,89817172
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluSx,chr16,89817172,89817485
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,FRAM,chr16,89817485,89817557
SPIRE2,16,89818179,89871319,1.1840579668795,0.0008497437236342,AluYc3,chr16,89817897,89817994
CDPF1,5,99522311,99525462,1.07722376289252,0.0134540094003211,AluY,chr5,99518963,99519273
CDPF1,5,99522311,99525462,1.07722376289252,0.0134540094003211,AluJb,chr5,99519505,99519803
CDPF1,5,99522311,99525462,1.07722376289252,0.0134540094003211,AluY,chr5,99520080,99520379
ZCCHC10P1,3,181866351,181867154,1.40669876719979,0.0149495936338447,AluSx,chr3,181861511,181861640
ZCCHC10P1,3,181866351,181867154,1.40669876719979,0.0149495936338447,AluSp,chr3,181862962,181863267
ZCCHC10P1,3,181866351,181867154,1.40669876719979,0.0149495936338447,AluSq2,chr3,181863648,181863935
ZCCHC10P1,3,181866351,181867154,1.40669876719979,0.0149495936338447,AluSq2,chr3,181863961,181863975
ZCCHC10P1,3,181866351,181867154,1.40669876719979,0.0149495936338447,AluSx,chr3,181864196,181864510
ZCCHC10P1,3,181866351,181867154,1.40669876719979,0.0149495936338447,AluYj4,chr3,181865789,181866105
ZCCHC10P1,7,124480524,124481395,1.16112140091589,0.0136859446343969,AluSz,chr7,124478133,124478449
ZCCHC10P1,7,124480524,124481395,1.16112140091589,0.0136859446343969,AluY,chr7,124478726,124479045
MT1P1,9,95413267,95413449,1.54065526400627,0.0236860486295447,AluSx1,chr9,95408193,95408495
MT1P1,7,13871856,13872513,2.24948667327142,0.0039175299719496,AluSc,chr7,13867218,13867523
MT1P1,7,13871856,13872513,2.24948667327142,0.0039175299719496,AluJr,chr7,13867593,13867873
MT1P1,7,13871856,13872513,2.24948667327142,0.0039175299719496,AluSg,chr7,13869203,13869491
MT1P1,7,13871856,13872513,2.24948667327142,0.0039175299719496,AluY,chr7,13869728,13870001
RPL7AP14,20,37444733,37445534,1.17256733291844,0.0028948329251245,AluJo,chr20,37440631,37440830
RPL7AP14,20,37444733,37445534,1.17256733291844,0.0028948329251245,AluJb,chr20,37444508,37444671
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluJr4,chr1,1445342,1445642
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluSx3,chr1,1445718,1446012
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluJb,chr1,1446022,1446160
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluSq2,chr1,1446160,1446457
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluJb,chr1,1446457,1446625
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluYa8,chr1,1446703,1446719
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluJo,chr1,1446720,1446845
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluYa8,chr1,1446845,1446921
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluY,chr1,1447108,1447402
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluSx,chr1,1447402,1447706
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluY,chr1,1447837,1448138
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluSx1,chr1,1448272,1448592
ATAD3C,1,1449689,1470163,1.49257924902805,0.0093941709301857,AluSc8,chr1,1448772,1449070
GAPDHP63,6,79953005,79954011,1.03634624050791,0.0235676272398545,AluJr4,chr6,79949806,79950067
GAPDHP63,6,79953005,79954011,1.03634624050791,0.0235676272398545,AluSx,chr6,79950977,79951269
BTF3P7,6,6794915,6795402,1.13813641966428,0.0281764343769477,FLAM_A,chr6,6790811,6790932
BTF3P7,6,6794915,6795402,1.13813641966428,0.0281764343769477,AluJb,chr6,6791731,6792028
BTF3P7,6,6794915,6795402,1.13813641966428,0.0281764343769477,AluSq,chr6,6794334,6794641
NHSL1-AS1,6,138692548,138697288,2.4248894275299,0.0035524794357376,AluSz6,chr6,138687955,138688251
NHSL1-AS1,6,138692548,138697288,2.4248894275299,0.0035524794357376,AluSg7,chr6,138688363,138688669
NHSL1-AS1,6,138692548,138697288,2.4248894275299,0.0035524794357376,AluSz,chr6,138688989,138689070
NHSL1-AS1,6,138692548,138697288,2.4248894275299,0.0035524794357376,AluSz6,chr6,138689809,138689946
NHSL1-AS1,6,138692548,138697288,2.4248894275299,0.0035524794357376,AluSx1,chr6,138690458,138690724
RPL36AP28,7,152602213,152602892,1.52353434201679,0.0036679687031944,AluSz6,chr7,152597234,152597529
RPL36AP28,7,152602213,152602892,1.52353434201679,0.0036679687031944,AluSc,chr7,152598101,152598409
RPL36AP28,7,152602213,152602892,1.52353434201679,0.0036679687031944,AluSg,chr7,152598409,152598712
RPL36AP28,7,152602213,152602892,1.52353434201679,0.0036679687031944,AluJb,chr7,152599352,152599663
RPL36AP28,7,152602213,152602892,1.52353434201679,0.0036679687031944,AluSz6,chr7,152600100,152600392
RPL36AP28,7,152602213,152602892,1.52353434201679,0.0036679687031944,AluSx3,chr7,152600764,152601065
TPT1P15,X,72159845,72160346,1.39029469577761,0.0294481666908176,AluSx1,chrX,72154652,72154948
TPT1P15,X,72159845,72160346,1.39029469577761,0.0294481666908176,AluSx1,chrX,72155213,72155505
TPT1P15,X,72159845,72160346,1.39029469577761,0.0294481666908176,AluSx,chrX,72155768,72156056
TPT1P15,X,72159845,72160346,1.39029469577761,0.0294481666908176,AluJr,chrX,72156443,72156733
TPT1P15,X,72159845,72160346,1.39029469577761,0.0294481666908176,AluY,chrX,72157975,72158283
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluY,chr14,34934324,34934627
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluJb,chr14,34934627,34934774
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluY,chr14,34935912,34936225
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluSp,chr14,34936983,34937272
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,Alu,chr14,34937821,34937861
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluJo,chr14,34937862,34938111
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluSc,chr14,34938209,34938506
IGBP1P1,14,34939324,34940332,1.24126646526949,0.0399054496944324,AluSc8,chr14,34938517,34938808
INO80D-AS1,2,206084605,206086863,1.84466593054401,0.0013620129684487,AluY,chr2,206080625,206080930
INO80D-AS1,2,206084605,206086863,1.84466593054401,0.0013620129684487,AluJb,chr2,206081470,206081768
INO80D-AS1,2,206084605,206086863,1.84466593054401,0.0013620129684487,AluSp,chr2,206082024,206082319
RPL21P87,9,110024881,110025358,2.23327550237007,1.78232280893731e-05,AluSx,chr9,110020400,110020702
RPL21P87,9,110024881,110025358,2.23327550237007,1.78232280893731e-05,AluSz6,chr9,110020827,110021111
RPL21P87,9,110024881,110025358,2.23327550237007,1.78232280893731e-05,FLAM_A,chr9,110022264,110022347
RPL21P87,9,110024881,110025358,2.23327550237007,1.78232280893731e-05,AluSp,chr9,110023305,110023612
RPL21P87,9,110024881,110025358,2.23327550237007,1.78232280893731e-05,AluJr,chr9,110023709,110023947
RPL21P87,9,110024881,110025358,2.23327550237007,1.78232280893731e-05,AluJb,chr9,110024501,110024799
SDAD1P1,8,26375913,26382988,1.30817286433556,0.0035163308343529,AluSx,chr8,26372943,26373232
SDAD1P1,8,26375913,26382988,1.30817286433556,0.0035163308343529,AluJo,chr8,26374150,26374258
SDAD1P1,8,26375913,26382988,1.30817286433556,0.0035163308343529,AluJb,chr8,26375319,26375594
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSc,chr17,47477907,47478200
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluJr,chr17,47478715,47478981
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSx,chr17,47478984,47479296
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluJr,chr17,47479867,47480002
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSx3,chr17,47480083,47480388
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSx4,chr17,47480419,47480718
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSx,chr17,47480790,47480881
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSz,chr17,47480881,47481163
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSx,chr17,47481213,47481485
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluJb,chr17,47481499,47481716
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluJo,chr17,47481716,47481765
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluJo,chr17,47481974,47482281
SDAD1P1,17,47482992,47492459,1.11228081677481,0.0351677065050899,AluSx,chr17,47482284,47482568
LINC02812,1,53366656,53368245,1.0991707716762,0.0362154395478009,AluSc,chr1,53364600,53364898
LINC02812,1,53366656,53368245,1.0991707716762,0.0362154395478009,AluSc,chr1,53366103,53366412
LINC02812,1,53366656,53368245,1.0991707716762,0.0362154395478009,AluJr,chr1,53366481,53366804
HMGN2P3,16,26032539,26032811,1.36894558000754,0.0109582925326528,AluSx1,chr16,26027991,26028298
HMGN2P3,16,26032539,26032811,1.36894558000754,0.0109582925326528,AluJr,chr16,26028454,26028571
HMGN2P3,16,26032539,26032811,1.36894558000754,0.0109582925326528,AluSg,chr16,26029414,26029709
HMGN2P3,16,26032539,26032811,1.36894558000754,0.0109582925326528,AluJo,chr16,26030261,26030421
COA6-AS1,1,234372807,234373664,1.76232111619382,0.0296976451100306,AluY,chr1,234367843,234368127
COA6-AS1,1,234372807,234373664,1.76232111619382,0.0296976451100306,AluSx3,chr1,234370412,234370720
COA6-AS1,9,124598707,124599580,1.4536280475654,0.0236936224279453,AluJb,chr9,124597845,124598148
COA6-AS1,9,124598707,124599580,1.4536280475654,0.0236936224279453,FAM,chr9,124598190,124598377
SLC4A1APP1,9,30558880,30559481,1.04751943244079,0.0402236054399028,AluSx,chr9,30556783,30557076
RPL36AP16,2,69594741,69595058,2.60420754493448,2.64298485636459e-06,Alu,chr2,69591499,69591602
RPL36AP16,2,69594741,69595058,2.60420754493448,2.64298485636459e-06,AluSg4,chr2,69591602,69591868
RPS26P2,9,30831878,30832225,1.39535776063314,0.0361501513789095,AluSq,chr9,30829122,30829426
RPS26P2,9,30831878,30832225,1.39535776063314,0.0361501513789095,AluSx1,chr9,30831378,30831685
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSz,chr2,24329250,24329566
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSx,chr2,24330765,24331066
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSq2,chr2,24331068,24331372
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSq2,chr2,24331961,24332257
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSx3,chr2,24333888,24334056
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSx1,chr2,24334056,24334358
RPL36AP13,2,24334512,24335152,2.05835220943142,4.45106292270906e-05,AluSx3,chr2,24334358,24334404
PFN1P3,19,12284337,12285185,1.54238624369711,0.0074334621204607,FLAM_C,chr19,12279238,12279373
PFN1P3,19,12284337,12285185,1.54238624369711,0.0074334621204607,AluSx,chr19,12280066,12280229
PFN1P3,19,12284337,12285185,1.54238624369711,0.0074334621204607,AluSx1,chr19,12282418,12282721
PFN1P3,19,12284337,12285185,1.54238624369711,0.0074334621204607,AluY,chr19,12283330,12283628
PFN1P3,19,12284337,12285185,1.54238624369711,0.0074334621204607,AluJr,chr19,12283735,12283999
CHCHD2P6,1,15604597,15605043,1.81191910277847,0.0082350096236179,AluSx,chr1,15600013,15600315
